direction,entry,exit,pnl,open_time,close_time,reason
LONG,107.96,107.71,-0.25,2000-06-01T03:56:00+00:00,2000-06-05T13:50:00+00:00,REV
SHORT,107.71,106.22,1.49,2000-06-05T13:50:00+00:00,2000-06-08T17:55:00+00:00,REV
LONG,106.22,106.86,0.64,2000-06-08T17:55:00+00:00,2000-06-12T02:07:00+00:00,REV
SHORT,106.86,107.12,-0.26,2000-06-12T02:07:00+00:00,2000-06-12T03:21:00+00:00,REV
LONG,107.12,106.37,-0.75,2000-06-12T03:21:00+00:00,2000-06-13T09:51:00+00:00,REV
SHORT,106.37,107.03,-0.66,2000-06-13T09:51:00+00:00,2000-06-14T02:24:00+00:00,REV
LONG,107.03,106.33,-0.70,2000-06-14T02:24:00+00:00,2000-06-15T11:23:00+00:00,REV
SHORT,106.33,106.46,-0.13,2000-06-15T11:23:00+00:00,2000-06-19T02:31:00+00:00,REV
LONG,106.46,106.44,-0.02,2000-06-19T02:31:00+00:00,2000-06-19T03:04:00+00:00,REV
SHORT,106.44,104.93,1.51,2000-06-19T03:04:00+00:00,2000-06-26T12:14:00+00:00,REV
LONG,104.93,105.29,0.36,2000-06-26T12:14:00+00:00,2000-06-28T00:32:00+00:00,REV
SHORT,105.29,105.66,-0.37,2000-06-28T00:32:00+00:00,2000-06-30T04:15:00+00:00,REV
LONG,105.66,106.02,0.36,2000-06-30T04:15:00+00:00,2000-07-03T02:03:00+00:00,REV
SHORT,106.02,106.04,-0.02,2000-07-03T02:03:00+00:00,2000-07-03T02:06:00+00:00,REV
LONG,106.04,105.64,-0.40,2000-07-03T02:06:00+00:00,2000-07-04T02:51:00+00:00,REV
SHORT,105.64,106.50,-0.86,2000-07-04T02:51:00+00:00,2000-07-04T07:31:00+00:00,REV
LONG,106.50,107.25,0.75,2000-07-04T07:31:00+00:00,2000-07-10T07:59:00+00:00,REV
SHORT,107.25,107.21,0.04,2000-07-10T07:59:00+00:00,2000-07-12T02:38:00+00:00,REV
LONG,107.21,107.06,-0.15,2000-07-12T02:38:00+00:00,2000-07-13T14:57:00+00:00,REV
SHORT,107.06,108.41,-1.35,2000-07-13T14:57:00+00:00,2000-07-14T03:51:00+00:00,REV
LONG,108.41,107.52,-0.89,2000-07-14T03:51:00+00:00,2000-07-17T02:47:00+00:00,REV
